"logit_1_0";"X_INDEX";"Y_INDEX"
1;256500;4675500
1;211500;4441500
1;207500;4797500
1;780500;4650500
1;115500;4697500
1;440500;4218500
1;519500;4090500
1;109500;4713500
1;454500;4527500
1;454500;4113500
1;178500;4651500
1;6500;4740500
1;282500;4783500
1;390500;4599500
1;921500;4617500
1;89500;4738500
1;210500;4789500
1;247500;4794500
1;229500;4240500
1;503500;4488500
1;82500;4658500
1;435500;4072500
1;740500;4286500
1;413500;4785500
1;761500;4446500
1;739500;4298500
1;288500;4100500
1;452500;4229500
1;519500;4528500
1;263500;4792500
1;174500;4667500
1;257500;4373500
1;116500;4745500
1;486500;4140500
1;271500;4786500
1;84500;4753500
1;485500;4481500
1;437500;4393500
1;43500;4701500
1;59500;4732500
1;420500;4787500
1;472500;4710500
1;332500;4810500
1;950500;4704500
1;448500;4360500
1;546500;4365500
1;32500;4809500
1;760500;4296500
1;202500;4800500
1;425500;4630500
1;415500;4107500
1;92500;4788500
1;789500;4648500
1;61500;4778500
1;889500;4651500
1;275500;4790500
1;446500;4491500
1;48500;4699500
1;305500;4446500
1;136500;4364500
1;44500;4724500
1;81500;4719500
1;251500;4805500
1;220500;4781500
1;629500;4692500
1;283500;4102500
1;291500;4790500
1;162500;4678500
1;131500;4132500
1;202500;4798500
1;713500;4317500
1;168500;4136500
1;191500;4150500
1;472500;4784500
1;546500;4371500
1;230500;4348500
1;271500;4784500
1;314500;4805500
1;596500;4712500
1;390500;4087500
1;89500;4671500
1;382500;4457500
1;461500;4198500
1;869500;4618500
1;274500;4785500
1;609500;4744500
1;569500;4107500
1;6500;4739500
1;252500;4434500
1;254500;4579500
1;283500;4103500
1;59500;4743500
1;170500;4656500
1;110500;4693500
1;326500;4093500
1;54500;4705500
1;249500;4725500
1;444500;4623500
1;360500;4123500
1;420500;4652500
1;389500;4778500
1;611500;4518500
1;256500;4001500
1;194500;4696500
1;592500;4616500
1;619500;4740500
1;399500;4776500
1;203500;4308500
1;480500;4453500
1;225500;4164500
1;324500;4698500
1;362500;4572500
1;253500;4240500
1;748500;4275500
1;398500;4117500
1;576500;4616500
1;445500;4519500
1;40500;4741500
1;475500;4734500
1;463500;4517500
1;506500;4237500
1;324500;4451500
1;462500;4462500
1;280500;4627500
1;30500;4755500
1;203500;4458500
1;263500;4791500
1;987500;4713500
1;180500;4551500
1;290500;4778500
1;329500;4104500
1;481500;4199500
1;333500;4433500
1;339500;4570500
1;789500;4502500
1;140500;4701500
1;178500;4660500
1;186500;4770500
1;233500;4691500
1;181500;4653500
1;169500;4452500
1;782500;4656500
1;762500;4645500
1;449500;4622500
1;313500;4809500
1;203500;4267500
1;344500;4804500
1;743500;4476500
1;139500;4690500
1;314500;4094500
1;459500;4470500
1;132500;4714500
1;364500;4071500
1;203500;4445500
1;486500;4182500
1;98500;4694500
1;394500;4149500
1;220500;4788500
1;413500;4091500
1;252500;4689500
1;567500;4364500
1;640500;4395500
1;563500;4370500
1;111500;4695500
1;404500;4463500
1;35500;4752500
1;206500;4794500
1;344500;4617500
1;473500;4709500
1;51500;4693500
1;814500;4572500
1;564500;4363500
1;309500;4809500
1;643500;4733500
1;284500;4652500
1;904500;4645500
1;119500;4657500
1;457500;4233500
1;624500;4771500
1;238500;4777500
1;356500;4431500
1;205500;4232500
1;385500;4073500
1;385500;4793500
1;391500;4617500
1;290500;4054500
1;204500;4663500
1;635500;4631500
1;328500;4805500
1;328500;4212500
1;269500;4443500
1;262500;4271500
1;51500;4701500
1;264500;4797500
1;196500;4321500
1;233500;4523500
1;544500;4394500
1;209500;4826500
1;186500;4241500
1;564500;4683500
1;66500;4731500
1;259500;4487500
1;326500;4282500
1;285500;4356500
1;75500;4662500
1;323500;4214500
1;209500;4626500
1;175500;4303500
1;280500;4007500
1;77500;4694500
1;119500;4745500
1;288500;4800500
1;149500;4655500
1;183500;4127500
1;456500;4512500
1;90500;4677500
1;247500;4707500
1;107500;4821500
1;241500;4483500
1;331500;4814500
1;308500;4788500
1;213500;4745500
1;99500;4792500
1;276500;4776500
1;165500;4298500
1;435500;4690500
1;272500;4782500
1;261500;4427500
1;52500;4739500
1;296500;4227500
1;272500;4780500
1;219500;4753500
1;265500;3998500
1;252500;4236500
1;371500;4581500
1;30500;4774500
1;509500;4391500
1;181500;4308500
1;532500;4078500
1;463500;4504500
1;51500;4674500
1;89500;4700500
1;8500;4736500
1;512500;4591500
1;29500;4767500
1;384500;4793500
1;463500;4273500
1;132500;4713500
1;383500;4792500
1;285500;4007500
1;457500;4264500
1;726500;4668500
1;210500;4695500
1;240500;4804500
1;348500;4808500
1;103500;4695500
1;596500;4377500
1;367500;4404500
1;229500;4351500
1;391500;4598500
1;299500;4243500
1;122500;4136500
1;274500;4655500
1;611500;4727500
1;204500;4800500
1;684500;4671500
1;146500;4133500
1;555500;4117500
1;208500;4762500
1;194500;4654500
1;237500;4726500
1;601500;4154500
1;81500;4665500
1;184500;4771500
1;343500;4812500
1;500500;4790500
1;794500;4559500
1;436500;4769500
1;984500;4707500
1;795500;4540500
1;453500;4513500
1;553500;4423500
1;91500;4674500
1;488500;4493500
1;199500;4500500
1;436500;4287500
1;814500;4642500
1;623500;4519500
1;190500;4380500
1;469500;4471500
1;637500;4673500
1;137500;4689500
1;111500;4399500
1;143500;4702500
1;421500;4489500
1;185500;4681500
1;103500;4688500
1;206500;4379500
1;640500;4549500
1;436500;4289500
1;233500;4511500
1;232500;4456500
1;360500;4792500
1;485500;4191500
1;446500;4160500
1;118500;4805500
1;511500;4694500
1;914500;4639500
1;531500;4750500
1;204500;4785500
1;247500;4793500
1;399500;4451500
1;191500;4223500
1;74500;4697500
1;297500;4622500
1;737500;4621500
1;316500;4622500
1;605500;4720500
1;264500;4711500
1;458500;4495500
1;511500;4524500
1;398500;4602500
1;287500;4286500
1;236500;4348500
1;101500;4843500
1;333500;4595500
1;444500;4360500
1;429500;4180500
1;205500;4740500
1;63500;4777500
1;561500;4718500
1;308500;4082500
1;186500;4805500
1;168500;4665500
1;498500;4454500
1;525500;4386500
1;294500;4096500
1;274500;4675500
1;346500;4808500
1;690500;4675500
1;270500;4775500
1;426500;4300500
1;182500;4680500
1;49500;4690500
1;571500;4109500
1;422500;4381500
1;108500;4682500
1;248500;4714500
1;428500;4131500
1;362500;4419500
1;292500;4365500
1;434500;4184500
1;225500;4346500
1;548500;4520500
1;194500;4669500
1;757500;4701500
1;181500;4678500
1;327500;4805500
1;285500;4417500
1;454500;4424500
1;438500;4286500
1;301500;4808500
1;306500;4803500
1;237500;4773500
1;541500;4463500
1;450500;4140500
1;444500;4643500
1;406500;4310500
1;434500;4783500
1;192500;4150500
1;522500;4730500
1;159500;4679500
1;639500;4775500
1;31500;4693500
1;128500;4813500
1;76500;4729500
1;81500;4707500
1;213500;4743500
1;536500;4511500
1;87500;4696500
1;193500;4675500
1;806500;4637500
1;426500;4674500
1;431500;4065500
1;382500;4415500
1;252500;4423500
1;523500;4734500
1;766500;4299500
1;586500;4798500
1;326500;4807500
1;160500;4306500
1;603500;4729500
1;125500;4652500
1;179500;4678500
1;204500;4378500
1;422500;4462500
1;183500;4828500
1;270500;4770500
1;34500;4786500
1;418500;4108500
1;245500;4792500
NA;NA;NA
